qid,num_rel,num_methods_hit_any,num_methods_hit_all,high_concordance_any,low_concordance_any,k,bge.txt_hit_any,bge.txt_hit_all,bge.txt_rel_in_topk,bge.txt_first_hit_rank,bm25.txt_hit_any,bm25.txt_hit_all,bm25.txt_rel_in_topk,bm25.txt_first_hit_rank,bm25_e5_rerank.txt_hit_any,bm25_e5_rerank.txt_hit_all,bm25_e5_rerank.txt_rel_in_topk,bm25_e5_rerank.txt_first_hit_rank,e5.txt_hit_any,e5.txt_hit_all,e5.txt_rel_in_topk,e5.txt_first_hit_rank,hybrid_rrf_bm25_e5.txt_hit_any,hybrid_rrf_bm25_e5.txt_hit_all,hybrid_rrf_bm25_e5.txt_rel_in_topk,hybrid_rrf_bm25_e5.txt_first_hit_rank
2df3d702-8b84-4200-83de-94a85a534340,2,5,0,True,False,10,True,False,1,1,True,False,1,6,True,False,1,1,True,False,1,1,True,False,1,1
2eaba6bf-b761-40f0-8d13-94f15bf96dec,2,5,5,True,False,10,True,True,2,1,True,True,2,2,True,True,2,1,True,True,2,1,True,True,2,1
2fccc867-a028-4a7a-8807-a0891a05015c,2,5,4,True,False,10,True,False,1,1,True,True,2,7,True,True,2,3,True,True,2,3,True,True,2,1
2fdd6dce-931e-4711-8477-565911cbb727,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
301d630f-18e5-479f-b86d-f7163e0af1df,2,5,1,True,False,10,True,False,1,5,True,False,1,2,True,False,1,1,True,False,1,2,True,True,2,1
30316681-bb99-463a-8a3a-bc657ab8f37e,2,5,0,True,False,10,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1
308a54f4-b599-4fef-af04-49948942a4cd,2,5,3,True,False,10,True,True,2,1,True,True,2,1,True,False,1,1,True,False,1,1,True,True,2,1
30ba74ee-f281-4d21-99d5-ba4e47f14724,2,5,5,True,False,10,True,True,2,1,True,True,2,2,True,True,2,1,True,True,2,1,True,True,2,1
316535af-6343-4e58-b107-d265b27ad3f6,2,5,5,True,False,10,True,True,2,3,True,True,2,2,True,True,2,3,True,True,2,3,True,True,2,2
317fdef2-94cf-4bf2-9a28-63f372274abf,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
31856096-e1e3-4e34-8101-d755a39be539,2,2,0,False,False,10,False,False,0,,False,False,0,,True,False,1,8,False,False,0,,True,False,1,4
318ca339-509d-42e4-b065-59f0cc5518c4,2,5,3,True,False,10,True,True,2,1,True,True,2,1,True,False,1,1,True,False,1,2,True,True,2,1
31d9865e-2eaf-47ef-8dcc-4c3d05780353,2,5,5,True,False,10,True,True,2,3,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
31ff78a6-e24a-42a8-a642-f697a4108802,2,5,5,True,False,10,True,True,2,1,True,True,2,6,True,True,2,1,True,True,2,1,True,True,2,2
32a02e81-2864-4062-8770-54350c9ac7ab,2,5,2,True,False,10,True,True,2,1,True,False,1,1,True,False,1,1,True,False,1,1,True,True,2,1
32d87311-72bd-42e6-a61b-26afc56da3da,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,2,True,True,2,2,True,True,2,1
3314845c-f2e9-42c3-9624-db9d08899bba,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
3363b11b-3bae-4cec-8649-363be6b7636d,2,5,4,True,False,10,True,True,2,1,True,False,1,1,True,True,2,1,True,True,2,1,True,True,2,1
33828cdf-c1f5-48f8-8617-c6d6bf74f171,2,5,1,True,False,10,True,True,2,2,True,False,1,2,True,False,1,1,True,False,1,1,True,False,1,1
339ccec9-f647-424f-805b-96ef95424fa5,2,5,2,True,False,10,True,True,2,7,True,False,1,8,True,False,1,1,True,False,1,1,True,True,2,2
3427a4cf-d09c-4723-85c2-83ac094d0bcb,2,5,4,True,False,10,True,True,2,1,True,False,1,10,True,True,2,1,True,True,2,1,True,True,2,1
3522a6b1-02e7-4262-9169-06b447c3d5c0,2,5,4,True,False,10,True,False,1,1,True,True,2,3,True,True,2,3,True,True,2,3,True,True,2,1
35605a68-3232-4058-b289-ae330fe0f1a5,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
357fc1f9-77af-4326-a757-6d4fdbc7aa8e,2,3,2,False,False,10,False,False,0,,True,True,2,1,True,False,1,9,False,False,0,,True,True,2,1
36430de7-fd01-4542-8719-bf4791bc4efe,2,5,1,True,False,10,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1,True,True,2,1
3644a2b1-6a58-45eb-99aa-8aa3c685206d,2,5,2,True,False,10,True,False,1,1,True,True,2,1,True,False,1,3,True,False,1,3,True,True,2,1
36a34f3f-b438-4db1-aa3b-144151670d5c,2,5,3,True,False,10,True,False,1,2,True,True,2,1,True,True,2,1,True,False,1,1,True,True,2,1
373e7783-5acf-4359-b5d1-7a70bf6bfbd7,2,5,4,True,False,10,True,True,2,2,True,False,1,10,True,True,2,1,True,True,2,1,True,True,2,2
37cd4a0e-227d-47e1-a4c7-92337301d370,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
37d0dcf4-8a8a-4f37-8cb0-4fa0e15926e2,2,5,2,True,False,10,True,False,1,1,True,True,2,3,True,False,1,1,True,False,1,1,True,True,2,2
3825d53a-14b6-41be-9b15-f3ec6eca455a,2,5,1,True,False,10,True,False,1,8,True,False,1,1,True,False,1,1,True,False,1,1,True,True,2,1
3881f75c-3dec-44a9-bd8f-e1838dee4449,2,5,5,True,False,10,True,True,2,2,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
38842ce3-a505-4efc-97da-0de9709a8344,2,5,1,True,False,10,True,False,1,1,True,False,1,1,True,False,1,3,True,False,1,3,True,True,2,1
389d1cea-2e5d-4315-a615-2d2af7f7cf15,2,4,2,True,False,10,True,True,2,1,False,False,0,,True,False,1,1,True,False,1,1,True,True,2,1
38a6c7a2-7537-4cda-9225-d3b3a08a6267,2,4,1,True,False,10,True,True,2,1,False,False,0,,True,False,1,6,True,False,1,3,True,False,1,4
38b1bf56-e211-4f79-9c66-8d921b3356fb,2,5,5,True,False,10,True,True,2,2,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
391c0e73-111d-4f67-9c68-1494c1421dcd,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
39318999-d812-47a0-8f3c-65ec0611543f,2,5,4,True,False,10,True,True,2,3,True,False,1,1,True,True,2,2,True,True,2,3,True,True,2,1
39c8413d-5509-4927-9a22-745fb6b47aa5,2,5,0,True,False,10,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1
3a1b1b74-d606-4207-91b3-0d9ddb22f624,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
3afcd1fd-1517-4e20-8903-34703233bf71,2,5,5,True,False,10,True,True,2,1,True,True,2,2,True,True,2,1,True,True,2,1,True,True,2,1
3b5b7640-1ec6-4bb9-827f-2febcf9f8688,2,5,3,True,False,10,True,True,2,1,True,True,2,1,True,False,1,1,True,False,1,1,True,True,2,1
3b6f97bc-dbb7-451f-855a-72aa2518b714,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
3b949adb-92c6-4f8b-ae28-103b08d3fd61,2,5,1,True,False,10,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1,True,True,2,1
3bc36705-5926-4a47-9f19-a3c7b5d47f26,2,5,5,True,False,10,True,True,2,2,True,True,2,4,True,True,2,1,True,True,2,1,True,True,2,3
3bde1aad-4efb-41d3-b171-f89ff752a862,2,5,0,True,False,10,True,False,1,1,True,False,1,9,True,False,1,1,True,False,1,1,True,False,1,2
3c48e0d8-1aae-479e-a9df-c22ce291935f,2,5,1,True,False,10,True,False,1,2,True,False,1,9,True,False,1,1,True,False,1,1,True,True,2,1
3c5c0a6b-9fc6-43c2-a285-557c6322db30,2,5,4,True,False,10,True,True,2,3,True,True,2,3,True,True,2,2,True,False,1,2,True,True,2,2
3c6911fc-a5a8-49c4-a370-a0d6c574f94d,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
3c7a93ea-f8c4-4538-b7d9-4226a99849ee,2,5,0,True,False,10,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1
3c94fcb2-9f29-4e2d-ab2e-144b2bb9a38f,2,4,3,True,False,10,True,False,1,6,False,False,0,,True,True,2,2,True,True,2,2,True,True,2,4
3ca09b4a-8344-4252-b23e-bb329f977d29,2,5,3,True,False,10,True,False,1,1,True,False,1,5,True,True,2,2,True,True,2,2,True,True,2,1
3d1439c1-8211-473c-9b2b-f23c5d5d88fa,2,5,0,True,False,10,True,False,1,1,True,False,1,2,True,False,1,1,True,False,1,1,True,False,1,1
3d3e5030-e842-4105-9d6a-da389229a1f7,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
3d44e2c7-f2ca-41cd-8ed9-24ddf5f63390,2,5,0,True,False,10,True,False,1,1,True,False,1,2,True,False,1,1,True,False,1,1,True,False,1,1
3d8d14c6-17b2-497a-ae5c-f9ea9fd672f9,2,5,2,True,False,10,True,False,1,1,True,True,2,1,True,False,1,1,True,False,1,1,True,True,2,1
3da434d5-0b3a-49c6-bd57-b4cb976f1bad,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
3da9493a-2a93-4839-8293-2c8d715ecd71,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,2,True,True,2,2,True,True,2,1
3dfebc26-7857-4a2d-b4d5-7dae034fadfd,2,5,4,True,False,10,True,False,1,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
3e15b11b-4e13-4afc-9979-ed2abc3b9ccf,2,5,5,True,False,10,True,True,2,3,True,True,2,3,True,True,2,4,True,True,2,4,True,True,2,1
3e62a1a6-5a0c-402b-8b91-1f033ee20491,2,5,5,True,False,10,True,True,2,2,True,True,2,2,True,True,2,2,True,True,2,2,True,True,2,1
3e800efe-c5d0-4a5b-852c-7297e4614281,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
3e9a820e-f903-4138-a265-7e9b5feec294,2,5,5,True,False,10,True,True,2,4,True,True,2,3,True,True,2,1,True,True,2,1,True,True,2,1
3ed52798-987d-45b0-be73-25f74fd39bb6,2,5,0,True,False,10,True,False,1,3,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1
3f45ba68-66ba-42fc-80a6-1443513f2631,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
3f460763-1475-47de-8b2c-c8eb139931a9,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
3f88a292-b3e8-45de-8d56-f6314e62f5d3,2,5,2,True,False,10,True,False,1,1,True,False,1,1,True,True,2,5,True,False,1,5,True,True,2,1
400c4de3-3b4f-44f6-bd17-1367fae141ad,2,5,2,True,False,10,True,False,1,1,True,True,2,1,True,False,1,1,True,False,1,1,True,True,2,1
40409eec-f615-400c-912a-c0c895c335a0,2,5,4,True,False,10,True,True,2,1,True,False,1,7,True,True,2,1,True,True,2,1,True,True,2,2
41511d67-07b9-4ece-a45c-3b1a4b77cbd1,2,5,2,True,False,10,True,False,1,7,True,True,2,1,True,False,1,9,True,False,1,9,True,True,2,1
41561d0e-9b8c-41a9-92fa-8468b44e1a84,2,4,1,True,False,10,True,False,1,9,False,False,0,,True,False,1,2,True,False,1,2,True,True,2,3
42047c5c-a6af-4530-bdae-5ebf5b18b488,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
42187c9c-4d6b-42ff-9229-58a9a57647cb,2,5,4,True,False,10,True,True,2,3,True,True,2,1,True,True,2,4,True,False,1,4,True,True,2,1
4239a408-9eb4-47be-a981-e60dcb451a7e,2,5,0,True,False,10,True,False,1,1,True,False,1,3,True,False,1,2,True,False,1,2,True,False,1,1
4281c89b-c431-4051-8b41-14731d732f55,2,5,5,True,False,10,True,True,2,1,True,True,2,2,True,True,2,2,True,True,2,2,True,True,2,2
428d45b2-7ec1-4d75-aeda-f67156109375,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
42abeee7-b91c-4335-a11f-f5d50cdd79b8,2,5,2,True,False,10,True,False,1,7,True,True,2,2,True,False,1,7,True,False,1,8,True,True,2,2
42ef4dea-6b5e-4176-88e9-e5a3dd284126,2,5,4,True,False,10,True,True,2,1,True,True,2,1,True,True,2,2,True,False,1,2,True,True,2,1
43248787-4f35-482e-9bbc-5cda32cdf426,2,5,2,True,False,10,True,False,1,2,True,True,2,1,True,False,1,1,True,False,1,1,True,True,2,1
435a5cf5-6de3-4f99-9d25-569054a7746d,2,5,0,True,False,10,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1
4360c6cf-fee5-47c5-8425-3db8fc2a93b8,2,5,5,True,False,10,True,True,2,1,True,True,2,2,True,True,2,1,True,True,2,1,True,True,2,2
436a02cc-2243-4599-9742-b417aacdee0f,2,5,5,True,False,10,True,True,2,1,True,True,2,3,True,True,2,1,True,True,2,1,True,True,2,2
437608e9-5ed3-4d4d-9513-5fececf03622,2,5,3,True,False,10,True,False,1,2,True,True,2,1,True,True,2,1,True,False,1,1,True,True,2,1
44d6a24e-f89b-4f2e-80c7-b79295199d5d,2,5,3,True,False,10,True,False,1,1,True,True,2,2,True,True,2,1,True,False,1,1,True,True,2,1
4556b90a-55e0-4651-a88f-aa9ea20213d7,2,5,3,True,False,10,True,False,1,2,True,False,1,3,True,True,2,2,True,True,2,2,True,True,2,1
45a830ea-39d9-4e0a-a817-e50fdc4d8a3c,2,5,5,True,False,10,True,True,2,2,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
466bdfba-659c-4b93-bea3-ebcb101af38b,2,5,0,True,False,10,True,False,1,1,True,False,1,2,True,False,1,1,True,False,1,1,True,False,1,1
46a4ab97-9db5-4919-b7cf-c98c46d7cd55,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
46d1e73a-84d4-4391-a96c-0f77c03b841e,2,5,1,True,False,10,True,False,1,4,True,False,1,1,True,False,1,1,True,False,1,1,True,True,2,1
474caa33-929a-495c-bd46-ee531805caa5,2,5,2,True,False,10,True,False,1,1,True,True,2,1,True,False,1,1,True,False,1,1,True,True,2,1
475dcc3d-34c7-4ae7-9fd9-03ee4f9f9d3c,2,5,0,True,False,10,True,False,1,1,True,False,1,2,True,False,1,1,True,False,1,1,True,False,1,1
4909af2e-acaa-47bb-b29c-614549795011,2,5,3,True,False,10,True,True,2,1,True,True,2,2,True,False,1,1,True,False,1,1,True,True,2,2
49172347-61e2-4bb1-b23c-291f6f2aba8b,2,5,5,True,False,10,True,True,2,1,True,True,2,3,True,True,2,1,True,True,2,1,True,True,2,2
495d087d-71b5-486a-bc35-f2636f32e86a,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
49984934-4c12-4ca8-b29c-aaafa83c810d,2,5,5,True,False,10,True,True,2,2,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
49cf5897-dfd8-46bd-8292-e1b8f538f330,2,5,2,True,False,10,True,False,1,1,True,True,2,1,True,False,1,1,True,False,1,1,True,True,2,1
49f9bb3f-d1dc-4c0c-a445-859849543a88,2,5,4,True,False,10,True,True,2,1,True,False,1,1,True,True,2,1,True,True,2,2,True,True,2,1
4a43901f-066d-45de-b24d-b3d5138326d5,2,5,3,True,False,10,True,True,2,1,True,False,1,1,True,True,2,1,True,False,1,1,True,True,2,1
4a613b35-f533-416e-91c5-25f4faf263dc,2,5,3,True,False,10,True,False,1,1,True,False,1,2,True,True,2,1,True,True,2,1,True,True,2,1
4b71db12-1cb3-4b89-9412-6e8a8f943150,2,4,4,True,False,10,True,True,2,2,False,False,0,,True,True,2,1,True,True,2,1,True,True,2,4
4be10718-890d-4fb0-a5aa-38c4b7cb287a,2,5,0,True,False,10,True,False,1,1,True,False,1,2,True,False,1,1,True,False,1,1,True,False,1,1
4c16a838-80a3-499e-9d0a-92de30a10e6c,2,5,2,True,False,10,True,False,1,1,True,True,2,2,True,False,1,1,True,False,1,1,True,True,2,2
4cc62fd2-8334-4f1f-872a-0a587c0ddb4b,2,5,5,True,False,10,True,True,2,2,True,True,2,2,True,True,2,1,True,True,2,1,True,True,2,1
4cc7d411-7a85-4403-9fd7-dfac94e666b5,2,5,5,True,False,10,True,True,2,2,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
4cef3807-8fb8-44fe-860f-c49e0d933c05,2,5,3,True,False,10,True,False,1,1,True,True,2,1,True,True,2,2,True,False,1,2,True,True,2,1
4d0cc1cf-b071-4130-adfb-f3776fd0eeb3,2,5,4,True,False,10,True,True,2,1,True,False,1,7,True,True,2,1,True,True,2,1,True,True,2,1
4d4fa749-dc2e-49b6-882d-570d8b7522dc,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
4d7c86f2-4f94-4d39-bf58-9484cb86dbc1,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,2,True,True,2,2,True,True,2,1
4dafda05-86cc-4287-b8d7-b0b5c27f747f,2,5,5,True,False,10,True,True,2,3,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
4dd53572-a269-4cbc-b2ac-6d60a5073f3d,2,5,2,True,False,10,True,True,2,1,True,False,1,1,True,False,1,1,True,False,1,1,True,True,2,1
4dfd1d4d-9574-4316-807b-6228fc23291b,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,2,True,True,2,2,True,True,2,1
4e48408e-1b1e-4cca-b85e-1e841f116e44,2,5,4,True,False,10,True,True,2,1,True,False,1,10,True,True,2,1,True,True,2,1,True,True,2,1
4e5d287e-62af-489b-9ce4-d3194acf10a0,2,5,1,True,False,10,True,False,1,2,True,False,1,1,True,False,1,1,True,True,2,1,True,False,1,1
4ec7df4e-7cfd-43a3-a5d5-109c9d10b463,2,5,4,True,False,10,True,False,1,1,True,True,2,1,True,True,2,1,True,True,2,3,True,True,2,1
4ed5104d-459a-4f42-8fca-8ce1d32a59fc,2,5,4,True,False,10,True,False,1,5,True,True,2,7,True,True,2,2,True,True,2,2,True,True,2,1
4f3ea80c-e43d-47bd-a430-18c10f6e10a6,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
4f4aa8af-f982-41c2-90b6-aff97c3063b9,2,4,0,True,False,10,True,False,1,1,False,False,0,,True,False,1,1,True,False,1,1,True,False,1,1
4fcdcaf3-cbb7-4736-a00c-01701e0e882e,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
4ff1966f-8dff-410d-bbf3-85903178d789,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
4ffc0eb6-50e4-4f95-89e3-344a9b2d1b6c,2,5,3,True,False,10,True,True,2,1,True,True,2,2,True,False,1,1,True,False,1,1,True,True,2,1
500a3083-4802-4fce-b5cd-2cbb85adf1ff,2,5,2,True,False,10,True,False,1,1,True,True,2,1,True,False,1,2,True,False,1,2,True,True,2,1
5044385c-08d9-4a36-a1e7-94b4614b71d2,2,5,5,True,False,10,True,True,2,2,True,True,2,5,True,True,2,2,True,True,2,2,True,True,2,1
504a5004-a144-432a-a052-a6541902a606,2,5,5,True,False,10,True,True,2,1,True,True,2,2,True,True,2,1,True,True,2,1,True,True,2,2
5069b659-8a91-4000-a421-a4acb42b6b71,2,5,0,True,False,10,True,False,1,1,True,False,1,2,True,False,1,2,True,False,1,2,True,False,1,1
50c3dc7b-16e3-430a-adad-b6e10730ef10,2,5,5,True,False,10,True,True,2,1,True,True,2,3,True,True,2,1,True,True,2,1,True,True,2,2
50f225b8-5aaf-43a1-a4c2-04e780c53b95,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
5170df4a-48d3-4f75-9646-7ce254cb0b44,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
522c4e1b-fac3-449b-a507-1740739ab3f1,2,5,4,True,False,10,True,True,2,1,True,True,2,8,True,True,2,2,True,False,1,3,True,True,2,2
524b2844-31a2-404f-9305-d4464392e162,2,5,1,True,False,10,True,False,1,10,True,False,1,7,True,False,1,2,True,False,1,2,True,True,2,4
526cf660-f802-45aa-8cff-255fa4a2ef6e,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
526f8e7e-3f0d-4a2a-bfc2-63a883b0774f,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
5291c103-a990-42db-895f-f48b4bcb1e4c,2,4,4,True,False,10,True,True,2,1,False,False,0,,True,True,2,1,True,True,2,1,True,True,2,2
53374ea0-1a57-44bc-8a44-f0b3a00151ec,2,5,1,True,False,10,True,False,1,1,True,False,1,1,True,False,1,2,True,False,1,2,True,True,2,1
533b4389-cf8c-4bd7-a54e-230d21974f68,2,4,0,True,False,10,True,False,1,2,True,False,1,5,False,False,0,,True,False,1,1,True,False,1,3
536ab653-e141-431c-b467-b6c4bf3f9bc2,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
5472834b-79d8-4e38-938a-2de337431459,2,5,1,True,False,10,True,False,1,1,True,False,1,2,True,False,1,2,True,True,2,2,True,False,1,1
54b96ac1-148f-4402-9898-c79404220876,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,2,True,True,2,2,True,True,2,1
55bd3c74-0fcd-4993-97e4-57063ddd3992,2,5,3,True,False,10,True,False,1,1,True,False,1,6,True,True,2,3,True,True,2,3,True,True,2,2
55c10346-10ec-4d52-b255-c14a68bfbc26,2,5,5,True,False,10,True,True,2,5,True,True,2,4,True,True,2,6,True,True,2,7,True,True,2,1
56bbb023-51ee-4e4f-9e10-5258c799fd7e,2,5,5,True,False,10,True,True,2,2,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
572b02da-9578-4614-8233-db94e06d5978,2,5,3,True,False,10,True,True,2,3,True,True,2,2,True,False,1,3,True,False,1,3,True,True,2,1
572eef91-7c7e-4808-8b6d-8270bff6ebb4,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
577b4c5b-9c20-43d2-9a3a-435c625c9809,2,5,4,True,False,10,True,True,2,1,True,True,2,3,True,True,2,1,True,False,1,2,True,True,2,2
579890a7-0441-49e3-a12b-641e7b55e6d4,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
57e9c95b-4ccb-4b21-9f88-cc4dd51a0be4,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
5824b9cf-3e70-4537-bde3-aec23cbd2c4b,2,2,0,False,False,10,False,False,0,,True,False,1,9,False,False,0,,False,False,0,,True,False,1,1
583b6350-489d-45ce-aae6-b1d7ff42f55a,2,4,1,True,False,10,False,False,0,,True,False,1,2,True,False,1,3,True,False,1,3,True,True,2,3
58420aac-561b-4f87-89eb-d3e5387984b4,2,4,2,True,False,10,True,False,1,4,True,True,2,4,True,False,1,10,False,False,0,,True,True,2,1
5869a36f-fbb9-4cc7-8938-c6de57843d50,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
587ae5a3-ade8-44a6-b114-fc1204a2eeee,2,5,4,True,False,10,True,False,1,1,True,True,2,1,True,True,2,2,True,True,2,2,True,True,2,1
5901a11d-e88a-410a-b9f6-d295b264bd69,2,5,0,True,False,10,True,False,1,1,True,False,1,3,True,False,1,3,True,False,1,3,True,False,1,1
5905b63c-5e71-4f9b-9292-cf11d2bb4028,2,5,3,True,False,10,True,True,2,1,True,False,1,1,True,True,2,1,True,False,1,1,True,True,2,1
598db320-6504-44a2-944c-5c805bdd708f,2,5,4,True,False,10,True,False,1,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
59beaef3-c232-4291-b45e-15ba4a7cd048,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
59d2ea56-a1f0-4674-a09f-2868e7748b7e,2,5,3,True,False,10,True,False,1,4,True,False,1,8,True,True,2,2,True,True,2,2,True,True,2,3
59e987d2-9cd6-4d69-8e93-38eed069f68c,2,5,3,True,False,10,True,False,1,1,True,False,1,1,True,True,2,1,True,True,2,1,True,True,2,1
5a402e5e-c857-4830-aa88-9b4e55957667,2,5,2,True,False,10,True,False,1,2,True,True,2,2,True,False,1,3,True,False,1,3,True,True,2,1
5ad8b773-741b-419e-a1db-a7a81913ffaf,2,5,1,True,False,10,True,False,1,1,True,False,1,8,True,False,1,1,True,False,1,1,True,True,2,2
5b035831-3b5f-4e12-9087-8ee5574ca7eb,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
5b0cf942-c057-484e-824b-fdada8e84dbe,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
5bd7da7b-9059-4f81-b3d9-7c6a569d7ba1,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
5c009a7b-fe06-431a-b6bd-65434a1a454a,2,5,4,True,False,10,True,False,1,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
5c178a17-c46a-4712-89c9-d039f10547d3,2,5,2,True,False,10,True,False,1,1,True,True,2,2,True,False,1,1,True,False,1,1,True,True,2,2
5c5c5560-25c9-439e-93c6-c943b8abf53e,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
5c835f9a-d581-48de-b0a8-128d8a313f76,2,5,3,True,False,10,True,False,1,1,True,True,2,1,True,True,2,1,True,False,1,1,True,True,2,1
5c879082-d103-41bc-b05c-90e59a3457e2,2,5,1,True,False,10,True,False,1,1,True,False,1,8,True,False,1,1,True,True,2,1,True,False,1,1
5caa9661-c5d5-474b-ac57-9adc9cce84a8,2,5,4,True,False,10,True,False,1,5,True,True,2,2,True,True,2,2,True,True,2,2,True,True,2,3
5cf4a2bc-7379-4d69-a421-e22d7e6d00f5,2,5,1,True,False,10,True,True,2,1,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1
5cfe74ec-a326-43af-a575-a0a57632a4f9,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
5d9ca96f-ce65-4c2c-b5ca-0c5ca7d90fa8,2,5,5,True,False,10,True,True,2,1,True,True,2,7,True,True,2,1,True,True,2,1,True,True,2,2
5da21302-a42a-4174-947e-d5a447c95c62,2,1,0,False,True,10,False,False,0,,False,False,0,,False,False,0,,True,False,1,2,False,False,0,
5dbfaeff-42a6-48f8-b76c-001a9417dcab,2,5,4,True,False,10,True,True,2,1,True,False,1,1,True,True,2,1,True,True,2,1,True,True,2,1
