qid,num_rel,num_methods_hit_any,num_methods_hit_all,high_concordance_any,low_concordance_any,k,bge.txt_hit_any,bge.txt_hit_all,bge.txt_rel_in_topk,bge.txt_first_hit_rank,bm25.txt_hit_any,bm25.txt_hit_all,bm25.txt_rel_in_topk,bm25.txt_first_hit_rank,bm25_e5_rerank.txt_hit_any,bm25_e5_rerank.txt_hit_all,bm25_e5_rerank.txt_rel_in_topk,bm25_e5_rerank.txt_first_hit_rank,e5.txt_hit_any,e5.txt_hit_all,e5.txt_rel_in_topk,e5.txt_first_hit_rank,hybrid_rrf_bm25_e5.txt_hit_any,hybrid_rrf_bm25_e5.txt_hit_all,hybrid_rrf_bm25_e5.txt_rel_in_topk,hybrid_rrf_bm25_e5.txt_first_hit_rank
3c2d771d-d43d-44ad-a2ad-9f8ad247792e,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
3c65314e-96d9-4f80-baad-6e39372f23d9,2,3,0,False,False,10,True,False,1,10,False,False,0,,False,False,0,,True,False,1,1,True,False,1,4
3cada53c-0a8d-4019-9612-4fce0fbbb12a,2,5,0,True,False,10,True,False,1,3,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1
3d0ced0d-44e8-423a-b4e2-d25c9f8b77cf,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
3de2d441-0030-4412-af0f-3165def357bd,2,5,1,True,False,10,True,False,1,2,True,False,1,6,True,False,1,7,True,False,1,7,True,True,2,3
3e91afd0-57ed-4028-a3fa-08e3a62029cb,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
3eaaeeba-3835-4a94-96d0-4a31997ce9e8,2,5,0,True,False,10,True,False,1,4,True,False,1,1,True,False,1,3,True,False,1,5,True,False,1,1
3ee808d7-6c9f-463b-87ae-bc753d69d034,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
3f1ade77-8f28-4dd9-ad3f-9ad7f0bc3559,2,5,4,True,False,10,True,False,1,2,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
3f4a5018-c772-4be0-acfc-609535df161c,2,5,5,True,False,10,True,True,2,1,True,True,2,2,True,True,2,2,True,True,2,2,True,True,2,1
3f4f0605-3298-4546-a527-08473c5f37ee,2,5,0,True,False,10,True,False,1,2,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1
3fb5734b-2555-4424-b775-e2d7ec6afbe4,2,5,0,True,False,10,True,False,1,2,True,False,1,4,True,False,1,1,True,False,1,1,True,False,1,1
40d0f0ed-e3d6-45e2-bf35-c4c54bb8c5cd,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
418359de-ba54-460e-8f88-4c5b332c0929,2,5,1,True,False,10,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1,True,True,2,1
41be8b30-19c0-4f8e-93fa-a36aefe43536,2,5,3,True,False,10,True,False,1,1,True,True,2,1,True,True,2,1,True,False,1,1,True,True,2,1
424e8517-469e-43a9-98a9-627292a1e395,2,5,3,True,False,10,True,True,2,2,True,True,2,1,True,False,1,5,True,False,1,5,True,True,2,1
42a43e7e-1a6e-46b6-a9df-cfa640b9e96d,2,5,4,True,False,10,True,True,2,1,True,False,1,1,True,True,2,3,True,True,2,3,True,True,2,1
42f1d2e5-64ad-4cd8-8ea6-6c4b22ac5055,2,5,3,True,False,10,True,True,2,3,True,False,1,1,True,True,2,1,True,True,2,1,True,False,1,1
43b1c589-5699-455c-a9a1-c64f69a68cc6,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
44110480-50ae-4afb-9e71-9271a9a4f601,2,5,0,True,False,10,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1
44dcb39c-1d9b-4f08-8562-f49a88e5d3dc,2,5,3,True,False,10,True,True,2,6,True,True,2,2,True,False,1,3,True,False,1,3,True,True,2,1
44e9c137-01ea-40c9-b407-4091c9fa89a3,2,5,3,True,False,10,True,False,1,1,True,False,1,1,True,True,2,1,True,True,2,1,True,True,2,1
44f23866-8e08-4f92-aa55-eaa340f91a53,2,4,0,True,False,10,False,False,0,,True,False,1,2,True,False,1,3,True,False,1,3,True,False,1,1
451b51dd-1c0a-4930-be02-cb5143f309f7,2,5,4,True,False,10,True,True,2,2,True,False,1,6,True,True,2,1,True,True,2,1,True,True,2,1
455f7559-db54-4379-869f-17f51bb27e2e,2,5,3,True,False,10,True,False,1,2,True,False,1,3,True,True,2,2,True,True,2,2,True,True,2,1
45ae170d-fb47-48ad-a477-31a79d008126,2,5,5,True,False,10,True,True,2,1,True,True,2,2,True,True,2,1,True,True,2,1,True,True,2,2
465e16b8-eff1-4af6-962b-83555bb4b714,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,2,True,True,2,2,True,True,2,1
46785d55-acd2-47e4-8373-6567720b95ce,2,5,5,True,False,10,True,True,2,1,True,True,2,2,True,True,2,1,True,True,2,1,True,True,2,1
473ab638-1855-4eb2-9ba4-0c8b27303b5e,2,5,2,True,False,10,True,False,1,1,True,True,2,1,True,False,1,2,True,False,1,2,True,True,2,2
47686afa-24ce-448f-b580-b8789cc4231f,2,5,4,True,False,10,True,True,2,1,True,False,1,1,True,True,2,1,True,True,2,1,True,True,2,1
484b78ab-f7f8-4fd9-9e0d-23f1c55c9646,2,5,0,True,False,10,True,False,1,2,True,False,1,10,True,False,1,6,True,False,1,9,True,False,1,1
49175c7d-7a31-4ca9-bcc3-fb7ba9f0ef7e,2,3,2,False,False,10,True,False,1,3,True,True,2,2,False,False,0,,False,False,0,,True,True,2,1
4a0a1fad-f76f-46be-9501-0ee235b279af,2,4,0,True,False,10,True,False,1,5,False,False,0,,True,False,1,5,True,False,1,5,True,False,1,7
4a40efde-55d4-41f4-a9b7-1f2f7e4a6fb4,2,5,0,True,False,10,True,False,1,2,True,False,1,9,True,False,1,1,True,False,1,1,True,False,1,2
4a4175dc-096d-4bab-9505-41a1793f77d6,2,3,2,False,False,10,False,False,0,,True,True,2,1,True,False,1,8,False,False,0,,True,True,2,1
4a72eda3-a0b8-4e7b-a169-8cc0ca3e2e4b,2,5,2,True,False,10,True,True,2,1,True,False,1,1,True,False,1,1,True,False,1,1,True,True,2,1
4a753659-56f9-41d9-bfd7-194a96dd7719,2,5,2,True,False,10,True,False,1,1,True,True,2,1,True,False,1,1,True,False,1,1,True,True,2,1
4ad57acb-90c2-434c-a2d7-17582235dfe1,2,5,2,True,False,10,True,False,1,1,True,True,2,1,True,False,1,1,True,False,1,1,True,True,2,1
4c4ec463-8d12-4fe4-aa8b-8fc023467139,2,5,4,True,False,10,True,False,1,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
4c56c316-fada-4ba1-bc3e-2f12f1b3b298,2,5,5,True,False,10,True,True,2,8,True,True,2,2,True,True,2,5,True,True,2,7,True,True,2,1
4c78b3d9-1ff4-40ff-98a2-9493742b4c37,2,4,4,True,False,10,True,True,2,5,False,False,0,,True,True,2,1,True,True,2,3,True,True,2,2
4cd2e0c8-e2f8-4829-98b4-0b6f716f0f59,2,5,2,True,False,10,True,False,1,1,True,False,1,3,True,True,2,7,True,False,1,10,True,True,2,4
4dad79ee-fe67-4d52-acb9-679fef3b4042,2,5,2,True,False,10,True,False,1,1,True,True,2,1,True,False,1,5,True,False,1,5,True,True,2,1
4db2cae3-41ee-4256-a136-483052c00ca2,2,5,4,True,False,10,True,True,2,1,True,False,1,4,True,True,2,3,True,True,2,3,True,True,2,1
4defec1f-0849-4d3f-84b3-6612aeea01f6,2,5,1,True,False,10,True,False,1,6,True,False,1,2,True,False,1,6,True,False,1,6,True,True,2,1
4e7363c1-385e-45ae-8d22-5b03e484aa09,2,5,1,True,False,10,True,False,1,1,True,False,1,5,True,False,1,1,True,False,1,1,True,True,2,4
4f12c180-f401-4b37-8b03-06d25816a7f3,2,5,2,True,False,10,True,True,2,2,True,False,1,5,True,False,1,7,True,True,2,2,True,False,1,1
4f673e83-2f2b-41d8-9b13-793ff5a8ddee,2,5,4,True,False,10,True,True,2,1,True,False,1,2,True,True,2,1,True,True,2,1,True,True,2,1
4f76a818-e0a2-4563-8a1a-32d1f87e79db,2,5,0,True,False,10,True,False,1,1,True,False,1,6,True,False,1,1,True,False,1,1,True,False,1,1
4fac76aa-6b6c-4f7b-a22a-270369a8a11d,2,5,5,True,False,10,True,True,2,1,True,True,2,3,True,True,2,1,True,True,2,1,True,True,2,1
504a296f-76ee-4bc9-b3f2-884f326f461b,2,5,5,True,False,10,True,True,2,1,True,True,2,3,True,True,2,1,True,True,2,1,True,True,2,1
507815c3-299b-4104-bbfd-0803ddb7a748,2,4,0,True,False,10,True,False,1,10,True,False,1,3,True,False,1,9,False,False,0,,True,False,1,1
50855484-af74-468b-b503-5fbb8598120f,2,5,2,True,False,10,True,True,2,4,True,False,1,1,True,False,1,2,True,True,2,2,True,False,1,1
50cd66da-93ae-4691-b301-28034a4fe65f,2,5,0,True,False,10,True,False,1,1,True,False,1,3,True,False,1,3,True,False,1,3,True,False,1,1
50fa18e5-cc2b-44f3-bcaa-8baa3f57cb07,2,5,5,True,False,10,True,True,2,1,True,True,2,3,True,True,2,2,True,True,2,2,True,True,2,1
50fdb4de-e75c-4d63-9afa-7c35347bb3c0,2,5,0,True,False,10,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1
5124f262-bf5a-420a-8d10-59abd3b4012d,2,4,3,True,False,10,False,False,0,,True,False,1,2,True,True,2,5,True,True,2,6,True,True,2,1
5125b001-c88d-4179-9d0d-9479fe431b43,2,5,5,True,False,10,True,True,2,1,True,True,2,2,True,True,2,2,True,True,2,2,True,True,2,1
51bdfb7c-fb0f-46c3-b412-e409a0deee29,2,5,1,True,False,10,True,False,1,1,True,False,1,1,True,False,1,2,True,False,1,2,True,True,2,1
53dbb084-d58f-4a0b-8f18-ac0a65f1aaf8,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
53ec3979-bdbf-472c-9adb-ac5d844a8d79,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
54218299-03bb-449c-9fab-573db02e7f10,2,5,3,True,False,10,True,False,1,6,True,True,2,1,True,True,2,6,True,False,1,7,True,True,2,1
54805d75-75fb-4bf1-bce9-af9f06149b88,2,4,2,True,False,10,False,False,0,,True,True,2,6,True,False,1,6,True,False,1,6,True,True,2,4
5481d361-3b9c-4bc6-b538-0eb2a8c03fb5,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
5529f1f3-fdff-43bd-a2f1-d42944a66224,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,2,True,True,2,2,True,True,2,1
554a553d-b815-4a8c-b34a-4300e972e733,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
5613b864-bfa3-4d6a-a7b4-8ce0036ff4f9,2,5,2,True,False,10,True,False,1,1,True,True,2,1,True,False,1,1,True,False,1,1,True,True,2,1
5673ab66-1d89-4934-94ce-35c069b6e0aa,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,4,True,True,2,4,True,True,2,1
5694af61-0fd5-4ad9-a6f4-f9cdc892c005,2,5,4,True,False,10,True,False,1,1,True,True,2,4,True,True,2,3,True,True,2,3,True,True,2,3
56fd060a-cd24-4f2c-a8ad-8930f032b5a9,2,5,2,True,False,10,True,False,1,2,True,True,2,1,True,False,1,2,True,False,1,2,True,True,2,1
5798b169-e3dd-4609-8d79-d4c3890549ec,2,5,5,True,False,10,True,True,2,5,True,True,2,6,True,True,2,6,True,True,2,6,True,True,2,1
57b059e5-8db5-4898-b34f-6355a8296d31,2,5,4,True,False,10,True,False,1,9,True,True,2,7,True,True,2,2,True,True,2,2,True,True,2,1
57e9cc83-d80d-45c5-8b1e-10b8e813f1cb,2,5,4,True,False,10,True,True,2,1,True,False,1,6,True,True,2,1,True,True,2,1,True,True,2,1
5828b7b2-2e71-4912-9207-56dbdf2b7d64,2,5,3,True,False,10,True,True,2,5,True,True,2,1,True,False,1,3,True,False,1,4,True,True,2,1
5841157a-d5fb-4dae-aa33-1a1f83d52d05,2,4,0,True,False,10,False,False,0,,True,False,1,1,True,False,1,2,True,False,1,4,True,False,1,1
5881e0b3-9339-4b6d-9be7-db388a5094e9,2,5,4,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,False,1,1,True,True,2,1
58bc78a7-d064-4d98-9411-df0ae9ff0705,2,5,0,True,False,10,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1
59169837-f635-4d92-bd6d-6f743738ec8c,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,2,True,True,2,2,True,True,2,1
592aec99-abed-41d6-a4e4-9fcc090fa84c,2,5,4,True,False,10,True,False,1,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
5a38a038-c901-4ab9-bc5b-6c1bb739eb47,2,4,3,True,False,10,True,False,1,4,False,False,0,,True,True,2,8,True,True,2,8,True,True,2,2
5a561b27-e895-4a03-aad4-a760f372aa6e,2,5,1,True,False,10,True,False,1,2,True,False,1,2,True,False,1,2,True,False,1,2,True,True,2,4
5aa92cac-a7f6-4bb1-9ce0-a23205b0f6ca,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
5ac30168-7b62-4ace-a284-0f8626b58c16,2,5,0,True,False,10,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1
5ac516eb-0ac8-4e88-87fb-651e465fa219,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
5b344eb2-5adb-476f-b33f-9417f59b2f20,2,2,1,False,False,10,False,False,0,,True,False,1,1,False,False,0,,False,False,0,,True,True,2,1
5bc96f1a-3e3e-48d7-ab4c-f158f9980618,2,5,4,True,False,10,True,True,2,1,True,True,2,2,True,True,2,1,True,False,1,1,True,True,2,1
5bd74521-77c4-4caa-9175-700aa12b27af,2,5,4,True,False,10,True,True,2,1,True,False,1,1,True,True,2,1,True,True,2,1,True,True,2,1
5bf5dba4-bfa5-4f1d-b132-d605dfe5f713,2,5,2,True,False,10,True,True,2,4,True,False,1,4,True,False,1,2,True,False,1,2,True,True,2,1
5cec259f-7e3f-4a41-ba2f-27042b2d3c49,2,5,4,True,False,10,True,False,1,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
5db46d03-0922-4bcd-b34b-e6bd36b0aa32,2,5,0,True,False,10,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1
5db5fa91-d755-4415-8ffd-dac46383f8dd,2,5,5,True,False,10,True,True,2,1,True,True,2,2,True,True,2,1,True,True,2,1,True,True,2,1
5e0d120d-bd2d-466c-a01c-07439642cdc8,2,5,1,True,False,10,True,False,1,1,True,False,1,1,True,False,1,10,True,False,1,10,True,True,2,1
5ed4c51a-30e2-4ef9-ac8d-28419025066b,2,5,2,True,False,10,True,True,2,3,True,False,1,5,True,False,1,2,True,False,1,2,True,True,2,1
5f27118b-d3b1-4cc9-a7ab-412357b27ff2,2,5,4,True,False,10,True,True,2,6,True,False,1,1,True,True,2,2,True,True,2,2,True,True,2,1
5f2cfebd-c772-4f1c-b917-5f55f2416c6b,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
5f4a4a5b-ccf0-446e-9463-8c70c7b40792,2,5,3,True,False,10,True,False,1,1,True,False,1,1,True,True,2,1,True,True,2,1,True,True,2,1
5fb13cc9-3589-4da8-86a3-94a2ff148be3,2,4,4,True,False,10,True,True,2,2,False,False,0,,True,True,2,2,True,True,2,2,True,True,2,2
5fb60a29-7ea2-4611-844e-789720a60aa0,2,5,0,True,False,10,True,False,1,1,True,False,1,2,True,False,1,1,True,False,1,1,True,False,1,1
5fce9cc1-22a9-470d-8d56-4b68a345b3ce,2,5,4,True,False,10,True,False,1,3,True,True,2,1,True,True,2,3,True,True,2,3,True,True,2,1
6000bd7f-9eac-49f0-bdd8-6c4f759bb1b3,2,5,5,True,False,10,True,True,2,2,True,True,2,1,True,True,2,2,True,True,2,2,True,True,2,1
607eb39e-ed65-4192-a8ce-66e16febf662,2,2,1,False,False,10,True,False,1,10,False,False,0,,False,False,0,,False,False,0,,True,True,2,1
614b4b77-75ce-4700-9ec9-d0016116f199,2,4,0,True,False,10,True,False,1,5,False,False,0,,True,False,1,7,True,False,1,7,True,False,1,4
61b835fc-af3f-4430-9105-cbd1b9a0c5ed,2,5,5,True,False,10,True,True,2,2,True,True,2,5,True,True,2,2,True,True,2,2,True,True,2,3
6299842f-9132-41cf-8688-fd172d6d7cc4,2,5,0,True,False,10,True,False,1,1,True,False,1,4,True,False,1,1,True,False,1,1,True,False,1,1
630be9b7-a96c-4abc-9528-204070ff5ea4,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
63161e18-dacd-49f7-a36a-894fcf59ce34,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
6390b693-4a54-427b-bee2-e94d8b71974c,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
639718c5-5e5c-4754-b1ad-01842093af03,2,5,4,True,False,10,True,False,1,4,True,True,2,1,True,True,2,5,True,True,2,6,True,True,2,1
63e197f9-9e47-4c3a-80be-332dee0cdf66,2,5,3,True,False,10,True,False,1,4,True,False,1,3,True,True,2,2,True,True,2,2,True,True,2,2
648bbcad-f973-44bc-a3a5-db75c8c4cafb,2,5,1,True,False,10,True,False,1,3,True,False,1,2,True,False,1,2,True,False,1,2,True,True,2,1
656d7cbd-ff4b-4035-95be-798ec9b98c14,2,3,0,False,False,10,True,False,1,8,False,False,0,,True,False,1,9,False,False,0,,True,False,1,1
66584530-26c3-4084-a965-11b5f15cf37e,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,2,True,True,2,3,True,True,2,1
66eb5091-9b5d-4853-a146-61642a2e6791,2,5,5,True,False,10,True,True,2,2,True,True,2,1,True,True,2,3,True,True,2,3,True,True,2,1
6712663c-09a4-420b-96b3-bc8a79760d74,2,4,2,True,False,10,True,False,1,10,False,False,0,,True,True,2,3,True,False,1,9,True,True,2,1
6737537f-d4b2-4b3f-b139-5dd230d9c645,2,5,3,True,False,10,True,True,2,2,True,True,2,3,True,False,1,1,True,False,1,1,True,True,2,1
6779620d-3b65-49b7-b715-f603f33747eb,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
67a32f57-401e-4013-8635-0ace94d85849,2,5,5,True,False,10,True,True,2,2,True,True,2,1,True,True,2,2,True,True,2,2,True,True,2,1
67b205dd-93bf-44d1-a08e-588f832f14a2,2,5,5,True,False,10,True,True,2,1,True,True,2,2,True,True,2,1,True,True,2,1,True,True,2,1
67dd60fb-1865-4f0c-88fe-df1b1eab568a,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
6847ef47-da25-430b-a7f9-3fcb5cda8f67,2,5,0,True,False,10,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1
6858ea40-eef5-472c-b5ed-fcd091cb676e,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
687655f3-fd8d-4d7a-8d6a-c20109df6e70,2,5,0,True,False,10,True,False,1,1,True,False,1,2,True,False,1,1,True,False,1,1,True,False,1,1
689dfb70-7b75-448c-8f7c-b618e89d14e2,2,5,1,True,False,10,True,False,1,3,True,False,1,1,True,False,1,2,True,False,1,2,True,True,2,1
68ace013-0a57-45d2-ada4-b35fd9be3d10,2,5,0,True,False,10,True,False,1,5,True,False,1,2,True,False,1,1,True,False,1,1,True,False,1,1
68fa3ea1-ae90-497b-bbd7-949e82bad2fe,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
690d53f5-9211-4d0a-ba25-4f46a4f16037,2,5,3,True,False,10,True,False,1,4,True,False,1,6,True,True,2,8,True,True,2,8,True,True,2,2
694d0731-4773-411b-bda7-4eea72d86575,2,5,0,True,False,10,True,False,1,7,True,False,1,9,True,False,1,2,True,False,1,2,True,False,1,2
699950e6-54e3-4bcd-b296-898bb3c04101,2,4,4,True,False,10,False,False,0,,True,True,2,1,True,True,2,6,True,True,2,6,True,True,2,1
69b5868b-f8e2-4483-8272-b67a54bb1d74,2,4,0,True,False,10,False,False,0,,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1
69c9b5a6-8cf0-4188-b7cf-3e48fb1d5faf,2,5,5,True,False,10,True,True,2,2,True,True,2,3,True,True,2,1,True,True,2,1,True,True,2,1
6a3b8947-a654-4459-89c1-91bde51e4a69,2,5,3,True,False,10,True,True,2,2,True,True,2,1,True,False,1,1,True,False,1,1,True,True,2,1
6c0e0afe-db90-4e75-a2a5-170c82159950,2,5,3,True,False,10,True,True,2,2,True,True,2,2,True,False,1,1,True,False,1,1,True,True,2,1
6c4cf8f1-0d23-46f2-9c66-a6e88619857c,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
6c5813c5-f993-49e5-b6e7-e7c74812c43b,2,5,1,True,False,10,True,False,1,1,True,False,1,2,True,False,1,2,True,False,1,2,True,True,2,1
6ce35225-317b-40e1-b2da-049722aa5949,2,5,0,True,False,10,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1
6ce3c98d-1712-4b98-8227-e8e708b971c9,2,5,2,True,False,10,True,False,1,1,True,False,1,1,True,True,2,1,True,False,1,1,True,True,2,1
6d3fe204-bcd8-4c9e-8a48-b71065c4ff9b,2,5,2,True,False,10,True,True,2,3,True,False,1,1,True,False,1,3,True,False,1,3,True,True,2,1
6d60a7da-7493-4188-9477-d47e4c9375e1,2,5,5,True,False,10,True,True,2,1,True,True,2,2,True,True,2,1,True,True,2,1,True,True,2,2
6da159c6-15a3-47ca-89ee-537cbe85fe6b,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
6df4d2c8-93ac-46cc-b86c-8cf6fa982eed,2,5,2,True,False,10,True,False,1,1,True,True,2,1,True,False,1,1,True,False,1,1,True,True,2,1
6e31895b-0b1d-476e-9616-fe91e2c026de,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
6e37f802-f77c-4b20-889e-eac390216cf7,2,2,0,False,False,10,True,False,1,2,False,False,0,,False,False,0,,False,False,0,,True,False,1,4
6e3ec744-f33e-4199-b674-1ea237cc56fd,2,5,0,True,False,10,True,False,1,4,True,False,1,3,True,False,1,5,True,False,1,7,True,False,1,1
6e4a313a-4de3-4365-8625-43d44287796e,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,4,True,True,2,4,True,True,2,1
6e6e78e6-7bec-4ac8-a058-3c52509cc504,2,5,3,True,False,10,True,False,1,1,True,False,1,1,True,True,2,2,True,True,2,2,True,True,2,1
6e7f127a-4220-42ca-b737-3b88cf4f819f,2,5,2,True,False,10,True,True,2,1,True,False,1,2,True,False,1,1,True,False,1,1,True,True,2,1
6ec84e0e-1e53-4e88-b8b1-31969f49799e,2,5,5,True,False,10,True,True,2,1,True,True,2,2,True,True,2,1,True,True,2,1,True,True,2,1
6eebdede-d6cb-4855-b491-dc909ba72238,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
6f08ba71-70bd-438a-996c-f79416816d61,2,5,5,True,False,10,True,True,2,2,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
6f5354b3-42e4-4ec8-8ff0-47f2a8d186f6,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
6f546f8c-6c14-4ade-8b5e-84890f8e09b5,2,5,0,True,False,10,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1
70ec8b0e-7ee4-4a8d-89cb-ef8174611802,2,5,3,True,False,10,True,True,2,1,True,False,1,3,True,True,2,2,True,False,1,2,True,True,2,1
716376c9-0f70-416f-89a7-69d8b5b87993,2,3,2,False,False,10,True,False,1,4,True,True,2,2,False,False,0,,False,False,0,,True,True,2,1
716a278f-09d6-4cfb-b1e9-5f46db4bd123,2,5,0,True,False,10,True,False,1,1,True,False,1,1,True,False,1,2,True,False,1,2,True,False,1,1
716fc5b6-954b-4c8e-bbc3-98b934395c4b,2,5,0,True,False,10,True,False,1,6,True,False,1,3,True,False,1,3,True,False,1,3,True,False,1,1
719b12f0-61ee-4b05-927b-be8bf303ffdc,2,5,3,True,False,10,True,True,2,1,True,True,2,3,True,False,1,1,True,False,1,1,True,True,2,1
719f8300-9153-48b4-b849-45b989bed1a2,2,5,0,True,False,10,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1
71ca8120-a598-4563-a824-fb55b2409a82,2,5,3,True,False,10,True,True,2,1,True,True,2,1,True,False,1,2,True,False,1,2,True,True,2,1
72105b76-135f-4040-b3d2-22901d3f071a,2,5,4,True,False,10,True,True,2,1,True,False,1,2,True,True,2,1,True,True,2,1,True,True,2,1
72555fba-cc56-428d-a59d-5d6137d12049,2,4,0,True,False,10,True,False,1,1,False,False,0,,True,False,1,2,True,False,1,2,True,False,1,3
740425d0-a11d-4762-821d-97cf2f204a5b,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
740abd9c-da15-4e88-ab9d-90a0197c5026,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
74a63f9a-75d3-4858-9cc2-fe35713df556,2,5,5,True,False,10,True,True,2,1,True,True,2,3,True,True,2,3,True,True,2,3,True,True,2,1
74b9f231-fb18-4206-a8ce-e7676aa09585,2,5,5,True,False,10,True,True,2,1,True,True,2,2,True,True,2,1,True,True,2,1,True,True,2,1
74d0ff23-9a62-4633-9fbb-65ff4ea8f31e,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
753deaa3-3c18-4207-afaa-ce2c57413fd7,2,5,4,True,False,10,True,True,2,1,True,False,1,1,True,True,2,1,True,True,2,1,True,True,2,1
76335d84-a44e-43cf-8a40-9b6eb6f80f6c,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
77234af9-22a7-4aa4-8b7c-f561892edfa4,2,5,4,True,False,10,True,True,2,3,True,False,1,1,True,True,2,2,True,True,2,2,True,True,2,1
78661c01-7722-44ee-8c1b-f495b1856c95,2,5,5,True,False,10,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1,True,True,2,1
786f4a7b-78c2-436d-8f51-f972502d16e2,2,5,0,True,False,10,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1,True,False,1,1
7936115b-4c9f-4477-bc67-7ca8fc6cb057,2,1,0,False,True,10,False,False,0,,False,False,0,,False,False,0,,True,False,1,1,False,False,0,
7942e740-df1d-48b4-ab86-0c0c0f039016,2,5,0,True,False,10,True,False,1,1,True,False,1,9,True,False,1,1,True,False,1,1,True,False,1,2
